
NY,1558908000,26
NY,1558911600,26
NY,1558915200,23
NY,1558918800,23
NY,1558922400,23
NY,1558926000,23
NY,1558929600,25
NY,1558933200,27
NY,1558936800,29
NY,1558940400,30
NY,1558944000,31
NY,1558947600,33
NY,1558951200,33
NY,1558954800,32
NY,1558958400,32
NY,1558962000,32
NY,1558965600,29
NY,1558969200,25
NY,1558972800,37
NY,1558976400,41
NY,1558980000,26
NY,1558983600,24
NY,1558987200,21
NY,1558990800,25
NY,1558994400,21
NY,1558998000,25
NY,1559001600,20
NY,1559005200,21
NY,1559008800,20
NY,1559012400,21
NY,1559016000,22
NY,1559019600,30
NY,1559023200,32
NY,1559026800,25
NY,1559030400,29
NY,1559034000,31
NY,1559037600,30
NY,1559041200,32
NY,1559044800,30
NY,1559048400,35
NY,1559052000,38
NY,1559055600,47
NY,1559059200,60
NY,1559062800,42
NY,1559066400,36
NY,1559070000,48
NY,1559073600,46
NY,1559077200,45
NY,1558911600,26
NY,1558915200,23
NY,1558918800,23
NY,1558922400,23
NY,1558926000,23
NY,1558929600,25
NY,1558933200,27
NY,1558936800,29
NY,1558940400,30
NY,1558944000,31
NY,1558947600,33
NY,1558951200,33
NY,1558954800,32
NY,1558958400,32
NY,1558962000,32
NY,1558965600,29
NY,1558969200,25
NY,1558972800,37
NY,1558976400,41
NY,1558980000,26
NY,1558983600,24
NY,1558987200,21
NY,1558990800,25
NY,1558994400,21
NY,1558998000,25
NY,1559001600,20
NY,1559005200,21
NY,1559008800,20
NY,1559012400,21
NY,1559016000,22
NY,1559019600,30
NY,1559023200,32
NY,1559026800,25
NY,1559030400,29
NY,1559034000,31
NY,1559037600,30
NY,1559041200,32
NY,1559044800,30
NY,1559048400,35
NY,1559052000,38
NY,1559055600,47
NY,1559059200,60
NY,1559062800,42
NY,1559066400,36
NY,1559070000,43
NY,1559073600,46
NY,1559077200,45
NY,1559080800,51
NY,1558915200,23
NY,1558918800,23
NY,1558922400,23
NY,1558926000,23
NY,1558929600,25
NY,1558933200,27
NY,1558936800,29
NY,1558940400,30
NY,1558944000,31
NY,1558947600,33
NY,1558951200,33
NY,1558954800,32
NY,1558958400,32
NY,1558962000,32
NY,1558965600,29
NY,1558969200,25
NY,1558972800,37
NY,1558976400,41
NY,1558980000,26
NY,1558983600,24
NY,1558987200,21
NY,1558990800,25
NY,1558994400,21
NY,1558998000,25
NY,1559001600,20
NY,1559005200,21
NY,1559008800,20
NY,1559012400,21
NY,1559016000,22
NY,1559019600,30
NY,1559023200,32
NY,1559026800,25
NY,1559030400,29
NY,1559034000,31
NY,1559037600,30
NY,1559041200,32
NY,1559044800,30
NY,1559048400,35
NY,1559052000,38
NY,1559055600,47
NY,1559059200,60
NY,1559062800,42
NY,1559066400,36
NY,1559070000,43
NY,1559073600,38
NY,1559077200,45
NY,1559080800,51
NY,1559084400,42
NY,1558918800,23
NY,1558922400,23
NY,1558926000,23
NY,1558929600,25
NY,1558933200,27
NY,1558936800,29
NY,1558940400,30
NY,1558944000,31
NY,1558947600,33
NY,1558951200,33
NY,1558954800,32
NY,1558958400,32
NY,1558962000,32
NY,1558965600,29
NY,1558969200,25
NY,1558972800,37
NY,1558976400,41
NY,1558980000,26
NY,1558983600,24
NY,1558987200,21
NY,1558990800,25
NY,1558994400,21
NY,1558998000,25
NY,1559001600,20
NY,1559005200,21
NY,1559008800,20
NY,1559012400,21
NY,1559016000,22
NY,1559019600,30
NY,1559023200,32
NY,1559026800,25
NY,1559030400,29
NY,1559034000,31
NY,1559037600,30
NY,1559041200,32
NY,1559044800,30
NY,1559048400,35
NY,1559052000,38
NY,1559055600,47
NY,1559059200,60
NY,1559062800,42
NY,1559066400,36
NY,1559070000,43
NY,1559073600,38
NY,1559077200,18
NY,1559080800,51
NY,1559084400,42
NY,1559088000,30
NY,1558922400,23
NY,1558926000,23
NY,1558929600,25
NY,1558933200,27
NY,1558936800,29
NY,1558940400,30
NY,1558944000,31
NY,1558947600,33
NY,1558951200,33
NY,1558954800,32
NY,1558958400,32
NY,1558962000,32
NY,1558965600,29
NY,1558969200,25
NY,1558972800,37
NY,1558976400,41
NY,1558980000,26
NY,1558983600,24
NY,1558987200,21
NY,1558990800,25
NY,1558994400,21
NY,1558998000,25
NY,1559001600,20
NY,1559005200,21
NY,1559008800,20
NY,1559012400,21
NY,1559016000,22
NY,1559019600,30
NY,1559023200,32
NY,1559026800,25
NY,1559030400,29
NY,1559034000,31
NY,1559037600,30
NY,1559041200,32
NY,1559044800,30
NY,1559048400,35
NY,1559052000,38
NY,1559055600,47
NY,1559059200,60
NY,1559062800,42
NY,1559066400,36
NY,1559070000,43
NY,1559073600,38
NY,1559077200,18
NY,1559080800,23
NY,1559084400,42
NY,1559088000,30
NY,1559091600,24
NY,1558926000,23
NY,1558929600,25
NY,1558933200,27
NY,1558936800,29
NY,1558940400,30
NY,1558944000,31
NY,1558947600,33
NY,1558951200,33
NY,1558954800,32
NY,1558958400,32
NY,1558962000,32
