LONDON,1561647600000,45
LONDON,1561651200000,45
LONDON,1561654800000,45
LONDON,1561658400000,45
LONDON,1561662000000,41
LONDON,1561665600000,37
LONDON,1561669200000,33
LONDON,1561672800000,32
LONDON,1561676400000,29
LONDON,1561680000000,29
LONDON,1561683600000,33
LONDON,1561687200000,33
LONDON,1561690800000,38
LONDON,1561694400000,41
LONDON,1561698000000,45
LONDON,1561701600000,45
LONDON,1561705200000,52
LONDON,1561708800000,54
LONDON,1561712400000,53
LONDON,1561716000000,53
LONDON,1561719600000,55
LONDON,1561723200000,55
LONDON,1561726800000,55
LONDON,1561730400000,57
LONDON,1561734000000,57
LONDON,1561737600000,54
LONDON,1561741200000,56
LONDON,1561744800000,56
LONDON,1561748400000,61
LONDON,1561752000000,56
LONDON,1561755600000,59
LONDON,1561759200000,57
LONDON,1561762800000,65
LONDON,1561766400000,61
LONDON,1561770000000,63
LONDON,1561773600000,61
LONDON,1561777200000,63
LONDON,1561780800000,63
LONDON,1561784400000,70
LONDON,1561788000000,72
LONDON,1561791600000,74
LONDON,1561795200000,71
LONDON,1561798800000,66
LONDON,1561802400000,63
LONDON,1561806000000,63
LONDON,1561809600000,61
LONDON,1561813200000,41
LONDON,1561816800000,45
LONDON,1561820400000,76
LONDON,1561824000000,55
LONDON,1561827600000,20
LONDON,1561831200000,24
LONDON,1561834800000,25
LONDON,1561838400000,33
LONDON,1561842000000,62
LONDON,1561845600000,32
LONDON,1561849200000,57
LONDON,1561852800000,56
LONDON,1561856400000,66
LONDON,1561860000000,67
LONDON,1561863600000,52
LONDON,1561867200000,53
LONDON,1561870800000,37
LONDON,1561874400000,31
LONDON,1561878000000,22
LONDON,1561881600000,21
LONDON,1561885200000,24
LONDON,1561888800000,26
LONDON,1561892400000,27
LONDON,1561896000000,14
LONDON,1561899600000,27
LONDON,1561903200000,13
LONDON,1561906800000,13
LONDON,1561910400000,14
LONDON,1561914000000,27
LONDON,1561917600000,15
LONDON,1561921200000,23
LONDON,1561924800000,25
LONDON,1561928400000,11
LONDON,1561932000000,8
LONDON,1561935600000,9
LONDON,1561939200000,9
LONDON,1561942800000,10
LONDON,1561946400000,13
LONDON,1561950000000,15
LONDON,1561953600000,24
LONDON,1561957200000,18
LONDON,1561960800000,18
LONDON,1561964400000,18
LONDON,1561968000000,13
LONDON,1561971600000,11
LONDON,1561975200000,7
LONDON,1561978800000,6
LONDON,1561982400000,7
LONDON,1561986000000,5
LONDON,1561989600000,6
LONDON,1561993200000,7
LONDON,1561996800000,6
LONDON,1562000400000,24
LONDON,1562004000000,5
LONDON,1562007600000,5
LONDON,1562011200000,6
LONDON,1562014800000,9
LONDON,1562018400000,8
LONDON,1562022000000,9
LONDON,1562025600000,12
LONDON,1562029200000,15
LONDON,1562032800000,21
LONDON,1562036400000,14
LONDON,1562040000000,18
LONDON,1562043600000,19
LONDON,1562047200000,20
LONDON,1562050800000,19
LONDON,1562054400000,20
LONDON,1562058000000,18
LONDON,1562061600000,16
LONDON,1562065200000,29
LONDON,1562068800000,13
LONDON,1562072400000,14
LONDON,1562076000000,12
LONDON,1562079600000,10
LONDON,1562083200000,10
LONDON,1562086800000,9
LONDON,1562090400000,29
LONDON,1562094000000,9
LONDON,1562097600000,10
LONDON,1562101200000,13
LONDON,1562104800000,15
LONDON,1562108400000,18
LONDON,1562112000000,19
LONDON,1562115600000,19
LONDON,1562119200000,22
LONDON,1562122800000,29
LONDON,1562126400000,28
LONDON,1562130000000,26
